title,review_score,title_num_words,contains_subheading
"Fearless Girls, Wise Women, and Beloved Sisters: Heroines in Folktales from Around the World",4.086956521739131,14,1
Fearless Golf: Conquering the Mental Game,4.589743589743589,6,1
Fearless Loving,5.0,2,0
Feast,4.5,1,0
Feast of Fools,5.0,3,0
Feast of the Dead (Prose Series 39),5.0,7,0
"Feasts of the Old Testament: Their Historic, Christian and Prophetic Significance (Creation Worldview Ministries, Study Guide)",1.0,16,1
Feather Boy,4.375,2,0
Feathers & Cigarettes & Other Stories,5.0,6,0
Feathers from My Nest: A Mother's Reflections,5.0,7,1
Feathers in the Fire,4.75,4,0
"Featherweight 221 - The Perfect Portable: And Its Stitches Across History, Expanded Third Edition",4.954545454545454,14,1
FedEx Delivers: How the World's Leading Shipping Company Keeps Innovating and Outperforming the Competition,3.272727272727273,14,1
Federal Employment Laws: A Desk Reference,5.0,6,1
Feeding Nelson's Navy: The True Story of Food at Sea in the Georgian Era,5.0,14,1
"Feeding a Yen: Savoring Local Specialties, from Kansas City to Cuzco",4.6,11,1
"Feeding the Monster: How Money, Smarts, and Nerve Took a Team to the Top",4.256410256410256,14,1
Feeds & Nutrition 2ND Edition,5.0,5,0
Feel-Good Food Guide to Intuitive Eating,4.0,6,0
Feet First: A Memoir,4.2,4,1
Feet of Clay: Discworld #19,4.695652173913044,5,1
Feet of Clay: Her Epic Walk Across Australia,3.5,8,1
Felaheen,4.666666666666667,1,0
Felix Feels Better,4.6,3,0
"Felix Holt, The Radical (Everyman Paperbacks)",4.090909090909091,6,0
Feliz Navidad: Two Stories Celebrating Christmas,5.0,6,1
Fellowship of the Ring 2ND Edition,4.4539282250242485,6,0
Female Masculinity,4.2,2,0
Female Sexual Abuse of Children,4.0,5,0
Female Trouble: A Collection of Short Stories,4.625,7,1
"Feminine Endings: Music, Gender, and Sexuality",2.6923076923076925,6,1
Feminine Force,4.125,2,0
"Feminism and Evolutionary Biology: Boundaries, intersections, and frontiers",5.0,8,1
"Feminism in Modern Japan: Citizenship, Embodiment and Sexuality (Contemporary Japanese Society)",5.0,11,1
"Feminism, Marriage, and the Law in Victorian England 1850-1895",5.0,9,0
Feminist Interpretations of Mary Daly (Re-Reading the Canon),3.0,8,0
Feminist Measures: Soundings in Poetry and Theory (Women and Culture Series),5.0,11,1
Feminist Theory: A Reader,5.0,4,1
"Femmes Fatales: Feminism, Film Theory, Psychoanalysis",5.0,6,1
Fences,4.075268817204301,1,0
Fencing and the Master,4.857142857142857,4,0
Fendar's Legacy (Passages 6: From Adventures in Odyssey),4.333333333333333,8,1
Feng Shui 2006 Calendar: Living in Harmony with the Natural World,5.0,11,1
Feng Shui Your Life,4.712871287128713,4,0
Feng Shui for Dummies (Miniature Edition),1.125,6,0
Feng Shui for Success & Happiness (Feng Shui Series),4.0,9,0
Fenn Cache: Clovis Weapons & Tools,5.0,6,1
Fer-De-Lance,4.232142857142857,1,0
Feral,4.0,1,0
Feral Darkness,4.55,2,0
Ferber: Edna Ferber and Her Circle: Paperback Book (Applause Books),4.0,10,1
Fermi Remembered,5.0,2,0
"Fern Michaels Collection 2: Kentucky Rich, Kentucky Heat, and Kentucky Sunrise (Kentucky Series)",5.0,13,1
Ferney,4.32258064516129,1,0
Ferrari F1,2.0,2,0
Ferrets For Dummies (For Dummies (Computer/Tech)),4.827956989247312,6,0
Festival,4.666666666666667,1,0
Fetish,4.5,1,0
Fetish: Masterpieces of Erotic Fantasy Photography,4.285714285714286,6,1
"Feudal Society: Social Classes and Political Organization, Volume II: Vol 2",4.615384615384615,11,1
Feudalism (Harper Torchbooks. Academy library),5.0,5,0
"Fever Season (Benjamin January, Book 2)",4.28,6,0
Fever of War: The Influenza Epidemic in the U.S. Army during World War I,5.0,14,1
Feynman's Rainbow: A Search for Beauty in Physics and in Life,4.0,11,1
Fiasco: A History of Hollywood's Iconic Flops,4.194444444444445,7,1
Fiber & Bead Jewelry: Beautiful Designs to Make & Wear,4.333333333333333,10,1
Fiction,5.0,1,0
Fiction And Fantasy In Medical Research: The large scale randomised trial,4.0,11,1
Fiction and the Figures of Life,4.333333333333333,6,0
Fiction as History: Nero to Julian (Sather Classical Lectures),2.5,9,1
"Fiction: Reading, Reacting, Writing",5.0,4,1
Fiddler on the Roof,4.666666666666667,4,0
Fiddlers,4.378378378378378,1,0
Fiddlers (87TH Precinct Mysteries),4.378378378378378,4,0
"Fidelity, Five Stories",4.75,3,0
"Field Dressing and Butchering Deer: Step-by-Step Instructions, from Field to Table",3.875,11,1
Field Guide to American Antique Furniture: A Unique Visual System for Identifying the Style of Virtually Any Piece of American Antique Furniture,4.555555555555555,22,1
Field Guide to the Apocalypse,4.866666666666666,5,0
"Field Guide to the Grasses, Sedges, and Rushes of the United States",3.235294117647059,12,0
Field Quantization,3.5,2,0
Field of Fire,3.5454545454545454,3,0
Field work,5.0,2,0
Fieldbook for Boys and Men,5.0,5,0
Fieldbook of Wild Birds and their Music,5.0,7,0
Fielding Gray: A novel,4.6,4,1
Fields of Fire,4.758064516129032,3,0
Fields of Glory,5.0,3,0
Fields of Peace: a Pennsylvania German Album,5.0,7,1
"Fields of Wheat, Hills of Blood: Passages to Nationhood in Greek Macedonia, 1870-1990",3.142857142857143,13,1
Fiend,4.0,1,0
Fierce,4.857142857142857,1,0
Fierce Eden,4.296296296296297,2,0
Fiesta [The Sun Also Rises].,3.8607407407407406,5,0
"Fifteen Hours (Warhammer 40,000)",3.53125,4,0
Fifth Business,4.531645569620253,2,0
Fifth Planet,2.5,2,0
Fifth Quarter (Daw Book Collectors),4.0,5,0
Fifty Acres And A Poodle,4.512820512820513,5,0
Fifty Challenging Problems in Probability with Solutions,4.4,7,0
Fifty Years Of Fashion Jewelry 1925-1975,3.625,6,0
Fifty Years of Europe: An Album,4.5,6,1
Fifty Years of Fashion: New Look to Now,4.5,8,1
Fifty soups,3.2857142857142856,2,0
Fight,3.933333333333333,1,0
Fight Back and Win: My Thirty-year Fight Against Injustice--and How You Can Win Your Own Battles,3.9473684210526314,16,1
"Fight Fat After Forty : The Revolutionary Three-Pronged Approach That Will Break Your Stress-Fat Cycle and Make You Healthy, Fit, and Trim for Life",4.12,24,1
Fight or Flight,3.3333333333333335,3,0
Fighter,4.5,1,0
Fighter Pilot: A Personal Record of the Campaign in France 1939-1940,5.0,11,1
Fighter/Story of Air Combat 1936-1945,3.0,5,0
Fighting Angel Portait of a Soul,4.5,6,0
Fighting Angel; Portrait of a Soul,3.0,6,0
Fighting Back,4.714285714285714,2,0
"Fighting Techniques of the Medieval World: Equipment, Combat Skills and Tactics",3.5,11,1
Fighting The Forces: What's At Stake In Buffy The Vampire Slayer?,4.230769230769231,11,1
"Fighting Warsaw;: The story of the Polish underground state, 1939-1945",4.5,10,1
Fighting Words: Writers Lambast Other Writers--From Aristotle to Anne Rice,4.666666666666667,10,1
Fighting for Bread and Roses: A Novel,4.5,7,1
"Fighting for the Rain Forest: War, Youth, & Resources in Sierra Leone (African Issues Series)",3.3333333333333335,15,1
Fighting the Great War: A Global History,3.625,7,1
Figure Away: An Asey Mayo Mystery,4.5,6,1
Figure Drawing for Fashion Design (Pepin Press Design Books),4.285714285714286,9,0
Figure drawing,4.90625,2,0
Figure of Beatrice: A Study in Dante,4.833333333333333,7,1
Figured Out: Typology and Providence in Christian Scripture,5.0,8,1
"Figures of Dissent: Critical Essays on Fish, Spivak, Zizek and Others",5.0,11,1
Figures of Speech ~ Sixty Ways to Turn a Phrase,4.5,10,0
Figures of Speech: 60 Ways To Turn A Phrase,4.5,9,1
"Figures of speech used in the Bible, explained and illustrated",1.0,10,0
Filaree,5.0,1,0
Filaree: A Novel of American Life,5.0,6,1
Filipino Children's Favorite Stories,4.1,4,0
Filipino Fighting Arts: Theory and Practice,4.25,6,1
Filipino Homestyle Dishes: Delicious Meals in Minutes,4.461538461538462,7,1
Film Posters of the 40s (Film Posters of the Decade),5.0,10,0
Film Posters of the 70s: Essential Movies of the Decade,4.666666666666667,10,1
Filmmaking for Teens: Pulling Off Your Shorts,4.846153846153846,7,1
Films of the 1920s,3.0,4,0
Filth,4.194630872483222,1,0
Filthy Rich,3.883720930232558,2,0
Fima,4.222222222222222,1,0
Final Account: Paul's Letter to the Romans,4.5,7,1
Final Blackout,3.84,2,0
Final Cut Pro 2 for Macintosh: Visual QuickPro Guide,3.75,9,1
Final Destination #1: Dead Reckoning,3.2857142857142856,5,1
Final Destination #2: Destination Zero,4.0,5,1
Final Destination #3: End of The Line,4.0,7,1
Final Exit (Second Edition): The Practicalities of Self-Deliverance and Assisted Suicide for the Dying,3.9450549450549453,14,1
Final Justice,5.0,2,0
Final Letters: From Victims of the Holocaust,5.0,7,1
Final Portrait,4.75,2,0
Final Round,2.5,2,0
Final Target,2.7951807228915664,2,0
Final Things,3.0,2,0
Final Witness,4.090909090909091,2,0
Final things,4.0,2,0
"Finale: An Easy Guide to Music Notation, Second Edition",4.333333333333333,9,1
Finance for Strategic Decision-Making: What Non-Financial Managers Need to Know,5.0,10,1
Finance in Continuous Time,4.0,4,0
"Financial District's Lost Neighborhood, The: 1900-1970 (NY) (Images of America)",5.0,10,1
Financial Freedom Through Electronic Day Trading,3.806451612903226,6,0
Financial Peace Revisited,4.547058823529412,3,0
Financial Statement Analysis Workbook: Step-by-Step Exercises and Tests to Help You Master Financial Statement Analysis (Wiley Finance),3.0,17,1
Find It Fast Bible Topics,2.0,5,0
Find Me (A MALLORY NOVEL),4.123076923076923,5,0
Find Me a Villain,3.0,4,0
Find Waldo Now,3.0,3,0
"Find a Stranger, Say Goodbye",4.666666666666667,5,0
Find the Love of Your Life!,5.0,6,0
Finders Keepers: The Story of a Man Who Found $1 Million,3.696969696969697,11,1
Finding Amelia: The True Story of the Earhart Disappearance [With DVD],4.4186046511627906,11,1
Finding Anna (Music of the Heart #1),4.866666666666666,7,0
Finding Christ In The Old Testament: A Study in Pre-existence and Prophecy (Geared for Growth: Themes),4.0,16,1
Finding Family,5.0,2,0
Finding God in Troubled Times,5.0,5,0
Finding God in Unexpected Places,4.166666666666667,5,0
Finding Home,5.0,2,0
Finding Laura,4.024390243902439,2,0
Finding Love: One Woman's Journey To Happiness,5.0,7,1
Finding Lubchenko,4.625,2,0
"Finding Meaning in the Second Half of Life: How to Finally, Really Grow Up",4.166666666666667,14,1
Finding My Balance: A Memoir,4.363636363636363,5,1
Finding My Voice (A Laurel-Leaf Book),4.454545454545454,6,0
Finding Nemo 2004 Calendar,5.0,4,0
Finding Nemo Little Golden Book,3.4,5,0
Finding Nemo: The Essential Guide,4.875,5,1
Finding Out about Everyday Things (Explainers Series),4.666666666666667,7,0
Finding Palestine: One American's Trek from the Midwest to the Middle East,5.0,12,1
Finding Your Million Dollar Mate,4.142857142857143,5,0
Finding Your Own North Star: Claiming the Life You Were Meant to Live,4.5,13,1
Finding Your Purpose as a Mom: How to Build Your Home on Holy Ground,4.714285714285714,14,1
Finding a Job You Can Love,3.888888888888889,6,0
"Finding the Boyfriend Within: A Practical Guide for Tapping into Your Own Source of Love, Happiness, and Respect",2.5,18,1
Finding the Walls of Troy: Frank Calvert and Heinrich Schliemann at Hisarlik,4.4,12,1
Finding your Way After Your Parent Dies,4.571428571428571,7,0
Fine Cuts: The Art of European Film Editing,4.0,8,1
"Fine Dark Line, A",4.534883720930233,4,0
Fine Tuning: Connecting with Your Inner Power,5.0,7,1
Finest stories,4.0,2,0
Finger Weaving: Indian Braiding,4.117647058823529,4,1
Fingerprints of God,4.5,3,0
Finicky Eaters: What to Do When Kids Won't Eat,4.25,9,1
Finishing School,4.375,2,0
Finishing Stroke,5.0,2,0
Finistere,4.333333333333333,1,0
Finite Element Analysis: From Concepts to Applications,4.916666666666667,7,1
Finite element analysis: Theory and practice,5.0,6,1
Finlay's River,5.0,2,0
"Finlay's River,",5.0,2,0
Finn MacCoul and His Fearless Wife: A Giant of a Tale from Ireland,5.0,13,1
Finnegan's Wake,3.6810344827586206,2,0
Finnegans Wake,3.6810344827586206,2,0
Finnish: An Essential Grammar (Essential Grammars),4.739130434782608,6,1
Fiona Range,3.3,2,0
Fire Along the Sky,4.788461538461538,4,0
Fire Emblem (Prima's Official Strategy Guide),3.230769230769231,6,0
Fire Engines,4.4,2,0
Fire From Heaven,4.48314606741573,3,0
Fire From Heaven: The Rise Of Pentecostal Spirituality And The Reshaping Of Religion In The Twenty-first Century,3.6666666666666665,17,1
Fire In The Sky,5.0,4,0
Fire Lover,4.142857142857143,2,0
Fire Margins (Sholan Alliance),4.0,4,0
"Fire Me Up (Aisling Grey, Guardian, Book 2)",4.154761904761905,8,0
"Fire Officer's Guide to Disaster Control, Second Edition",4.4,8,0
Fire Sword,4.5,2,0
Fire Truck (WHEELIE BOOKS),4.714285714285714,4,0
Fire Truck!,4.869565217391305,2,0
Fire Watch,5.0,2,0
Fire and Blood,4.333333333333333,3,0
Fire and Fog: A Fremont Jones Mystery (Fremont Jones Mysteries),4.666666666666667,10,1
Fire and Ice: Two Deadly Disasters (Fire at Peshtigo; Shipwreck on Lake Michigan),4.0,13,1
Fire and Rain : The James Taylor Story,3.3297872340425534,8,1
Fire and ice,5.0,3,0
Fire in Beulah,4.4,3,0
Fire in My Soul,5.0,4,0
Fire in the Desert/the Remarkable Rise of Arizona Basketball,5.0,9,0
Fire in the Grove: The Cocoanut Grove Tragedy and Its Aftermath,4.294117647058823,11,1
Fire of Heaven Trilogy,5.0,4,0
Fire on the Mountain,3.75,4,0
"Fire on the Water (Lone Wolf, No. 2)",4.625,8,0
Fire on the Waters : A Novel of the Civil War at Sea,4.086956521739131,13,1
Fire! Fire! Hurry! Hurry!,5.0,4,0
"Fire, Bed and Bone",4.714285714285714,4,0
Fire-Starter,5.0,1,0
Fire-marks,5.0,1,0
Fire: Poems,5.0,2,1
Fire: Short Stories,5.0,3,1
"Firearms, the Law and Forensic Ballistics (International Forensic Science and Investigation)",5.0,11,0
"Firearms, the Law and Forensic Ballistics, Second Edition (International Forensic Science and Investigation)",5.0,13,0
Fireball: 2,4.0,2,1
Firebird,4.583333333333333,1,0
Firebird & Trans Am Performance Portfolio 1993-2000,3.0,7,0
Firebird (Signet),4.5,2,0
Firebrand,4.23404255319149,1,0
Firebreak,4.0,1,0
Fireflies (Twentieth Century Classics),5.0,4,0
Fireflies: A Winter's Tale,5.0,4,1
Firefly Cloak,4.086956521739131,2,0
Firefly Summer (G K Hall Large Print Book Series),4.107142857142857,9,0
Firefly Summer: Complete & Unabridged,4.107142857142857,5,1
Firehorse,4.375,1,0
Fires,4.8,1,0
Fires & Furies: The L. A. Riots- What Really Happened,5.0,10,1
Fires of Hatred: Ethnic Cleansing in Twentieth-Century Europe,4.4,8,1
Fires of Nuala,4.85,3,0
Fires of Spring,5.0,3,0
Fires of Survival: A Novel,5.0,5,1
Fires of Time,3.5,3,0
Fires of the Faithful,3.888888888888889,4,0
Fireside Book 1998 Firm Sale (Annuals),5.0,6,0
Firestarter (Signet Book Ser.),4.218009478672986,4,0
Firestorm: Preventing and Overcoming Church Conflicts,3.9523809523809526,6,1
Firewalker,4.25,1,0
Firewall,4.134328358208955,1,0
Fireworks - Nine Stories In Various Disguises,3.0,7,0
Fireworks: Nine Stories in Various Disguises.,3.0,6,1
Fireworks: The Lost Writings,4.5,4,1
Firm Ambitions: 2A Rachel Gold Mystery (Rachel Gold Novels),2.8333333333333335,9,1
First Among Equals,3.558139534883721,3,0
First Ark to Alpha Centauri,4.2,5,0
First Book of Swords,4.555555555555555,4,0
First Born Son: The Delancey Brothers (Harlequin Superromance No. 825),4.75,10,1
First Cases 3: New and Classic Tales of Detection,3.75,9,1
"First Christmas, The",4.0,3,0
First Class Killing,4.0,3,0
First Corinthians MacArthur New Testament Commentary (Macarthur New Testament Commentary Serie),4.857142857142857,11,0
First Crossing: Stories About Teen Immigrants,3.5,6,1
First Cut,3.6,2,0
First Dawn (Freedom's Path Series #1),4.416666666666667,6,0
First Day Jitters,4.84375,3,0
First Degree,4.454545454545454,2,0
First Draft in 30 Days,4.2745098039215685,5,0
First Editions: A Guide to Identification,4.8,6,1
First Encyclopedia of Animals (Internet Linked (First Encyclopedias),4.25,8,0
First Flight : The Story of Tom Tate & the Wright Brothers (I Can Read Chapter Bks.),4.833333333333333,17,1
First Great Triumph; How Five Americans Made Their Country a World Power,4.588235294117647,12,0
First Impressions (Silhouette Language of Love #5),4.071428571428571,7,0
"First Intermissions: Twenty-One Great Operas Explored, Explained, and Brought to Life From the Met",5.0,14,1
First Ladies,3.5,2,0
First Ladies: An Intimate Group Portrait of White House Wives,4.625,10,1
First Light,4.555555555555555,2,0
"First Light (Of Saints & Sinners, Book 1)",2.0,8,0
"First Love and Other Shorts (Beckett, Samuel)",4.8,7,0
"First Love, Second Chances: A Novel",4.714285714285714,6,1
First Marathons : Personal Encounters with the 26.2-Mile Monster,4.653846153846154,9,1
First Meetings: In the Enderverse,4.183908045977011,5,1
First Offense,3.2222222222222223,2,0
First On Mars,5.0,3,0
"First Person: New Media as Story, Performance, and Game",4.0,9,1
First Place Food Exchange Pocket Guide,4.5,6,0
First Prize,4.571428571428571,2,0
First Seven Days,5.0,3,0
First Snow,5.0,2,0
First Steps Drawing in Pen & Ink (First Step Series),4.75,10,0
First Steps Painting Oils,4.75,4,0
First Steps for the New Christian (Following God Discipleship),5.0,9,0
First Steps in Knitting,3.0,4,0
First Steps in Winemaking,4.230769230769231,4,0
First Strike : TWA Flight 800 and the Attack on America,3.9705882352941178,11,1
First Tee teaches kids more than just golf: Skills needed in game of life emphasized. (Golf Links).: An article from: Arkansas Business,2.0,22,1
First Things Fast: A Handbook for Performance Analysis,4.666666666666667,8,1
First Time: Cher As Told to Jeff Coplon,5.0,8,1
First To Fight: An Inside View of the U.S. Marine Corps,4.5,11,1
First Warning: Acorna's Children,4.0,4,1
First Words: Earliest Writing from Favorite Contemporary Authors,4.6,8,1
First You Build a Cloud: And Other Reflections on Physics as a Way of Life,3.8125,15,1
First and Second Thessalonians (Sacra Pagina Series),3.0,7,0
First blood;: The story of Fort Sumter,4.2,7,1
First comes spring,5.0,3,0
First degree,5.0,2,0
First principles,5.0,2,0
"First woman ambulance surgeon, Emily Barringer",5.0,6,0
"First, Best And Only",2.764705882352941,4,0
First-Timers: True Stories of Lesbian Awakening,4.571428571428571,6,1
"Firstborn (Dragonlance Elven Nations, Vol 1)",4.368421052631579,6,0
"Fish & Shellfish, Grilled & Smoked: 300 Foolproof Recipes for Everything from Amberjack to Whitefish, Plus Really Good Rubs, Marvelous Marinades, Sassy Sauces, and Sumptuous Sides (Non)",4.181818181818182,27,1
"Fish Whistle: Commentaries, Uncommentaries, and Vulgar Excesses",4.833333333333333,7,1
Fish for Salmon,5.0,3,0
Fish in the Air,4.0,4,0
"Fish, Blood, and Bone",3.1,4,0
Fisher Of Kilverstone,4.0,3,0
"Fisherman's Lady, The",4.5,3,0
Fishing and Thinking,5.0,3,0
Fiskadoro,4.166666666666667,1,0
"Fists, Wits, And A Wicked Right: Surviving On The Wild Side Of The Street",4.714285714285714,14,1
Fit Kids,4.6,2,0
Fit for Life : A New Beginning: The Ultimate Diet and Health Plan,3.625,13,1
Fit for Real People: Sew Great Clothes Using Any Pattern!,4.516666666666667,10,1
Fit to be Tied,4.2727272727272725,4,0
Fitcher's Brides (Fairy Tale (Tor)),4.2,5,0
Fitness Without Exercise: The Scientifically Proven Strategy for Achieving Maximum Health With Minimum Effort,4.0,14,1
